CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INSTALACION;FECHA_SUSPENSION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;ENTIDAD;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;OBSERVACION;SUBRED
15010310;FILO CARTAGENA [15010310];Pluviométrica;Convencional;Activa;24/11/2006;;750;11.10027778;-73.84322222;Magdalena;Santa Marta;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Rio Guachaca - Mendiguaca y Buritaca;;;
28040150;BELLAVISTA [28040150];Pluviométrica;Convencional;Activa;15/02/1963;;140;10.30805556;-74.03922222;Magdalena;Algarrobo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;Cambio Nombre por error en migración;RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar
29060060;CENIZO EL [29060060];Pluviométrica;Convencional;Activa;15/03/1959;;450;10.65161111;-74.07322222;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060200;MARIA LA [29060200];Pluviométrica;Convencional;Activa;15/11/1974;;30;10.54066667;-74.18697222;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar
28040300;VILLA CONCEPCION [28040300];Pluviométrica;Convencional;Activa;15/07/1972;;120;9.7063055560;-73.85944444;Magdalena;Ariguaní (El Dificil);Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;;RED ALERTAS - AREA OPERATIVA 05
28040360;CABANA LA HACIENDA [28040360];Pluviométrica;Convencional;Activa;15/01/1979;;100;9.8610;-74.07672222;Magdalena;Ariguaní (El Dificil);Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006231.;
29060070;SAN PABLO [29060070];Pluviométrica;Convencional;Activa;15/08/1960;;800;10.80819444;-74.02680556;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060210;PALMA LA [29060210];Pluviométrica;Convencional;Activa;15/03/1967;;23;10.96683333;-74.20469444;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar
29060310;SEVILLANO [29060310];Pluviométrica;Convencional;Activa;15/09/1979;;5;10.93305556;-74.25244444;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060340;PALMOR EL [29060340];Pluviométrica;Convencional;Activa;15/09/1975;;1200;10.77344444;-74.02563889;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
25021200;NEGRITOS LOS [25021200];Pluviométrica;Convencional;Activa;15/07/1976;;26;9.0266666670;-74.07944444;Magdalena;El Banco;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;;
25021380;SAN ROQUE ALERTAS [25021380];Pluviométrica;Convencional;Activa;15/05/1980;;24;9.07;-74.15;Magdalena;El Banco;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;Estacion Homologada con SAN ROQUE [25027320]. Datos Transferidos desde 15/05/1980.;
25021040;MENCHIQUEJO [25021040];Pluviométrica;Convencional;Activa;15/09/1974;;25;9.1880555560;-74.04422222;Magdalena;El Banco;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;;
29050010;TIOGOLLO [29050010];Pluviométrica;Convencional;Activa;15/06/1982;;41;10.34441667;-74.73211111;Magdalena;El Piñón;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060030;BONGO EL [29060030];Pluviométrica;Convencional;Activa;15/09/1975;;20;10.64877778;-74.3755;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060150;DESTINO EL [29060150];Pluviométrica;Convencional;Activa;15/01/1967;;20;10.57366667;-74.22411111;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060170;GAVILAN [29060170];Pluviométrica;Convencional;Activa;15/03/1967;;20;10.68044444;-74.33069444;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05
29060350;BAYANO [29060350];Pluviométrica;Convencional;Activa;15/01/1975;;30;10.63116667;-74.29858333;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060040;FUNDACION [29060040];Pluviométrica;Convencional;Activa;15/03/1958;;40;10.52436111;-74.18222222;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;Actualizado Estado por solicitud del Coordinador del AO. Para Activar Cargue de Información (17022023);Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05
29060100;SANTA ROSA DE LIMA [29060100];Pluviométrica;Convencional;Activa;15/08/1975;;75;10.402750;-74.1080;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar
29060560;DONA MARIA [29060560];Pluviométrica;Convencional;Activa;15/11/1984;;50;10.38444444;-74.17794444;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;Atlántico, Magdalena y Norte de Bolívar
25021620;IRAN [25021620];Pluviométrica;Convencional;Activa;15/06/1982;;80;9.6837777780;-74.32216667;Magdalena;Nueva Granada;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;;
25021630;NUEVA GRANADA [25021630];Pluviométrica;Convencional;Activa;15/06/1982;;110;9.801750;-74.38855556;Magdalena;Nueva Granada;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006231.;RED ALERTAS - AREA OPERATIVA 05
28040100;MONTERRUBIO [28040100];Pluviométrica;Convencional;Activa;15/01/1963;;100;10.23369444;-74.273250;Magdalena;Pivijai;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;;Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05
29020020;GARRAPATA [29020020];Pluviométrica;Convencional;Activa;15/11/1984;;60;10.32155556;-74.42397222;Magdalena;Pivijai;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre El Plato y Calamar;;;RED ALERTAS - AREA OPERATIVA 05
25021600;APURE [25021600];Pluviométrica;Convencional;Activa;15/07/1982;;85;9.8725;-74.58038889;Magdalena;Plato;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;"25/10/2022$Migracion$INCLUSION EN MODULO DE ALERTAS POR SOLICITUD DEL COORDINADOR DEL AO 05. REQ 2022-006231.
";RED ALERTAS - AREA OPERATIVA 05
25021610;AGRADO EL [25021610];Pluviométrica;Convencional;Activa;15/06/1982;;100;9.6856666670;-74.50486111;Magdalena;Plato;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;;Atlántico, Magdalena y Norte de Bolívar
29060120;TASAJERA [29060120];Pluviométrica;Convencional;Activa;15/08/1965;;2;10.97622222;-74.361750;Magdalena;Puebloviejo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060180;ESPERANZA LA [29060180];Pluviométrica;Convencional;Activa;15/10/1975;;25;10.74252778;-74.30627778;Magdalena;Puebloviejo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;25/10/2022$Migracion$POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006243 SE RETIRA ESTACIÓN DEL MODULO DE ALERTAS;Atlántico, Magdalena y Norte de Bolívar
29060270;PALO ALTO [29060270];Pluviométrica;Convencional;Activa;15/01/1967;;25;10.7225;-74.27191667;Magdalena;Puebloviejo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05
29060540;SAN RAFAEL [29060540];Pluviométrica;Convencional;Activa;15/07/1982;;10;10.59061111;-74.6470;Magdalena;Remolino;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;RED ALERTAS - AREA OPERATIVA 05
28040140;SAN ANGEL [28040140];Pluviométrica;Convencional;Activa;15/01/1963;;140;10.03305556;-74.21261111;Magdalena;Sabanas De San Ángel;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;;RED ALERTAS - AREA OPERATIVA 05
29050020;SALAMINA [29050020];Pluviométrica;Convencional;Activa;15/11/1984;;15;10.48752778;-74.79;Magdalena;Salamina;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;RED ALERTAS - AREA OPERATIVA 05,Atlántico, Magdalena y Norte de Bolívar
25020900;SAN SEBASTIAN [25020900];Pluviométrica;Convencional;Activa;15/01/1974;;65;9.2338888890;-74.35583333;Magdalena;San Sebastián De Buenavista;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;;
25021030;SAN ZENON [25021030];Pluviométrica;Convencional;Activa;15/05/1974;;25;9.2475;-74.50194444;Magdalena;San Zenón;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;;
28040320;BRILLANTE EL [28040320];Pluviométrica;Convencional;Activa;15/07/1972;;135;9.702750;-73.95913889;Magdalena;Santa Ana;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;;;
25021500;PUEBLITO EL [25021500];Pluviométrica;Convencional;Activa;15/10/1976;;35;9.5811666670;-74.352250;Magdalena;Santa Ana;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;;Atlántico, Magdalena y Norte de Bolívar,RED ALERTAS - AREA OPERATIVA 05
25021020;TIERRA GRATA [25021020];Pluviométrica;Convencional;Activa;15/05/1974;;25;9.4366666670;-74.73916667;Magdalena;Santa Bárbara De Pinto;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;;
25021190;MECHA LA [25021190];Pluviométrica;Convencional;Activa;15/10/1976;;100;9.6229444440;-74.59563889;Magdalena;Santa Bárbara De Pinto;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal;;;
29060080;COCOS LOS   [29060080];Pluviométrica;Convencional;Activa;15/10/1967;;4;11.00597222;-74.68363889;Magdalena;Sitionuevo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río Ranchería;;;
29060140;CARMEN EL [29060140];Pluviométrica;Convencional;Activa;15/03/1967;;25;10.6755;-74.20644444;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060160;ENANO EL [29060160];Pluviométrica;Convencional;Activa;15/11/1974;;25;10.90219444;-74.18947222;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060250;PROYECTOS LOS [29060250];Pluviométrica;Convencional;Activa;15/01/1967;;20;10.73672222;-74.23708333;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
29060280;SAN ISIDRO [29060280];Pluviométrica;Convencional;Activa;15/01/1967;;25;10.90083333;-74.22061111;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;;;
35030370;ICA VILLAVICENCIO [35030370]VILLAVICENCIO SEDE IDEAM -ICA;Pluviométrica;Convencional;Activa;02/05/2006;;444;4.14;-73.62;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Guatiquía;;Estacion Homologada con ICA VILLAVICENCIO-AUT [35035100]. Datos Transferidos desde 15/06/1983.;RED DE ISOTOPIA AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03
35030380;IDEAM V/CIO [35030380];Pluviométrica;Convencional;Activa;01/10/2009;;503;4.1440833330;-73.64183333;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Guatiquía;;;Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03
35020060;POMPEYA [35020060];Pluviométrica;Convencional;Activa;15/11/1978;;260;4.039750;-73.3680;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Negro;;;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
35030050;OJO DE AGUA [35030050];Pluviométrica;Convencional;Activa;15/07/1978;;300;4.0911388890;-73.44877778;Meta;Villavicencio;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Negro;;;
35010020;ACACIAS [35010020];Pluviométrica;Convencional;Activa;15/04/1961;;525;3.9946388890;-73.76558333;Meta;Acacías;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);;;Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03
35100020;CABUYARO [35100020];Pluviométrica;Convencional;Activa;15/06/1968;;180;4.28;-72.79;Meta;Cabuyaro;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Humea y Upia (mi);Meta;Solicito amablemente cambiar de categoría a la estación 35100020 esta LM y debe ser PM, para permitir la captura de Precipitación, Gracias;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
35010060;EL TORO [35010060];Pluviométrica;Convencional;Activa;15/05/1978;;230;3.7866666670;-73.40055556;Meta;Castilla La Nueva;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);;Corrección solicitada por verificación del área operativa 03;
32060100;PUERTO ANGOSTURAS [32060100];Pluviométrica;Convencional;Activa;15/03/2001;;684;3.792580;-73.922420;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;Estacion Homologada con PUERTO ANGOSTURAS - AUT [32067030]. Datos Transferidos desde 15/03/2001.|14/03/2022$Migracion$Proceso de Homologacion Segunda Fase esta Aplazado por Solicitud de Informática. Por migración masiva de datos|05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
32060030;SAN LUIS CUBARRAL [32060030];Pluviométrica;Convencional;Activa;15/01/1969;;598;3.790680;-73.842790;Meta;Cubarral;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);;05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
35030020;MONFORT [35030020];Pluviométrica;Convencional;Activa;15/08/1968;;1100;4.3100833330;-73.64802778;Meta;El Calvario;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Guatiquía;;;
32060020;MESA DE YAMANES [32060020];Pluviométrica;Convencional;Activa;15/01/1969;;584;3.540540;-73.887810;Meta;El Castillo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.;
32060060;CALIME [32060060];Pluviométrica;Convencional;Activa;15/07/1978;;800;3.7423333330;-73.83469444;Meta;El Dorado;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
32070060;FUENTE DE ORO [32070060];Pluviométrica;Convencional;Activa;15/07/1979;;300;3.4666666670;-73.63333333;Meta;Fuente De Oro;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;;Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03
32070110;AGUAS CLARAS [32070110];Pluviométrica;Convencional;Activa;15/04/1989;;426;3.470710;-73.861850;Meta;Granada;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.;
35010040;CAÑO HONDO [35010040];Pluviométrica;Convencional;Activa;15/11/1968;;639;3.925070;-73.813620;Meta;Guamal;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);;Corrección solicitada por verificación del área operativa 03|05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envío de nuevas por la coordinadora del AO 03.;
35010070;GUAMAL [35010070];Pluviométrica;Convencional;Activa;15/04/1978;;525;3.8783333330;-73.75861111;Meta;Guamal;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Rio Metica (Guamal - Humadea);;;Piedemonte y Altillanura Meta-Csanare-Arauca,RED ALERTAS - AREA OPERATIVA 03
32030020;RAUDAL UNO [32030020];Pluviométrica;Convencional;Activa;15/06/1983;;351;2.3225;-73.94388889;Meta;La Macarena;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Guayabero;;;
32010010;LA MARIPOSA [32010010];Pluviométrica;Convencional;Activa;15/06/1983;;383;2.5628333330;-74.10308333;Meta;Uribe;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Guayabero;;Corrección solicitada por verificación del área operativa 03;
32020020;LA URIBE LA [32020020];Pluviométrica;Convencional;Activa;15/03/1993;;722;3.243230;-74.358120;Meta;Uribe;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Guape;;Corrección solicitada por verificación del área operativa 03|04/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.;
32060090;LEJANIAS CASTILLO [32060090];Pluviométrica;Convencional;Activa;15/12/1983;;774;3.555060;-74.040040;Meta;Lejanías;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Río Ariari;;05/08/2022$Migracion$Ajuste de coordenadas de acuerdo con la solicitud y envio de nuevas por la coordinadora del AO 03.;
35120010;PUERTO GAITAN [35120010];Pluviométrica;Convencional;Activa;15/01/1963;;150;4.3113888890;-72.07663889;Meta;Puerto Gaitán;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Manacacias;;;
